"","ID","name","club","photo","overall","x","y","type","color","position","neigh_1","neigh_2","neigh_3","neigh_4","neigh_5"
"530",224334,"M. Acuña","Sporting CP","224334.png",79,2.9683516827547,1.15663023762429,"Box to Box Player","#C07C8D","RM,LM","K. Volland","N. Keïta","Y. Belhanda","T. Müller","E. Cavani"
"531",221660,"V. Lindelöf","Manchester United","221660.png",79,-0.600239781336802,-3.30352972096614,"Defensive Playmaker","#DC7157","CB","O. Toprak","G. Rodríguez","S. Bender","L. Koscielny","J. Stones"
"532",221130,"Y. Cardinale","OGC Nice","221130.png",79,-10.8545426819917,1.74033789683533,"Goalkeeper","#9487C6","GK","J. Hart","F. Marchetti","Júlio César","G. Buffon","Rui Patrício"
"533",220440,"C. Lenglet","Sevilla FC","220440.png",79,-1.9245661395166,-3.87600062124602,"Defensive Anchor","#EF6537","CB","B. Martins Indi","A. Romagnoli","W. Reid","J. Brooks","M. Nastasić"
"534",218339,"M. Dahoud","Borussia Dortmund","218339.png",79,1.61945649334514,0.607679226157961,"Out and Out Attacker","#2C90F7","CM,CDM","Rubén Pardo","Xabi Prieto","N. Jørgensen","F. Andone","M. Balotelli"
"535",216150,"D. Zappacosta","Chelsea","216150.png",79,2.13547916910774,-0.878354859275063,"Box to Box Player","#C07C8D","RM,RB,RWB","N. Şahin","Capa","De Marcos","D. Drinkwater","Sergi Roberto"
"536",215466,"N. Maksimović","Napoli","215466.png",79,-3.43903897445537,-4.5993508195851,"Defensive Anchor","#EF6537","CB","F. Fernández","Jardel","J. Tah","W. Orban","K. Manolas"
"537",215259,"E. Rigoni","Zenit St. Petersburg","215259.png",79,1.90339720870396,2.41307289030421,"Out and Out Attacker","#2C90F7","RW,RM,LM","K. Baldé Diao","Keko","D. Tadić","Joaquín","Jony"
"538",215057,"I. Marcone","Club Atlético Lanús","215057.png",79,0.2045823272382,-2.56148303664755,"Defensive Playmaker","#DC7157","CDM","C. Kramer","Lucas Leiva","L. Tousart","Vicente Gómez","C. Yacob"
"539",213345,"K. Coman","FC Bayern Munich","213345.png",79,2.27528710518543,4.07570446779865,"Out and Out Attacker","#2C90F7","RM,LM","Deulofeu","F. Orellana","S. Kagawa","R. Mahrez","Rafa"
"540",213150,"S. Kritsyuk","FC Krasnodar","213150.png",79,-12.5197192019581,1.56367439729659,"Goalkeeper","#9487C6","GK","K. Trapp","E. Viviano","M. Campaña","T. Horn","O. Karnezis"
"541",212886,"W. Cyprien","OGC Nice","212886.png",79,2.70464084607082,-0.904706864918921,"Box to Box Player","#C07C8D","CM,CDM","R. Rodríguez","Fernandinho","Gabi","C. Noboa","Alex Telles"
"542",212602,"Diego Llorente","Real Sociedad","212602.png",79,-1.5135696707367,-3.3563727071175,"Defensive Playmaker","#DC7157","CDM,CB","A. Christensen","S. Tasci","Maurício","L. López","Rúben Semedo"
"543",212523,"Anderson Talisca","Beşiktaş JK","212523.png",79,2.48003899214489,0.337657236576112,"Box to Box Player","#C07C8D","ST,CAM,CM","Z. Ibrahimović","A. Ayew","H. Kane","D. Baselli","Bernat"
"544",212501,"L. Dendoncker","RSC Anderlecht","212501.png",79,1.5816935462016,-2.50506725734409,"Box to Box Player","#C07C8D","CM,CDM,CB","L. Bender","S. Umtiti","J. Mascherano","R. Battaglia","Bruno"
"545",212150,"M. Meyer","FC Schalke 04","212150.png",79,1.75297113443267,3.5545047003591,"Out and Out Attacker","#2C90F7","LW,CF,CAM","Hernâni","Pablo Sarabia","Samu Castillejo","J. Defoe","Gervinho"
"546",211688,"Gayà","Valencia CF","211688.png",79,2.15019015579927,-0.0436987696569124,"Box to Box Player","#C07C8D","LM,LB","M. Arnold","F. Johnson","M. Arnautović","V. Moses","M. Antonio"
"547",211381,"S. Boufal","Southampton","211381.png",79,2.04527365503875,4.75538087292836,"Out and Out Attacker","#2C90F7","RW,LW,CAM","Bojan","Rafa","Suso","Bernard","K. Coman"
"548",211354,"M. Benassi","Fiorentina","211354.png",79,2.03149121345722,-1.33272331924826,"Box to Box Player","#C07C8D","CM","S. Coleman","Raúl García","D. Rose","D. Sidibé","Saúl"
"549",211256,"N. Tagliafico","Independiente","211256.png",79,1.33061728942113,-0.704331499264719,"Box to Box Player","#C07C8D","CB,LB","I. Slimani","D. Zurutuza","Aduriz","Héctor Bellerín","Illarramendi"
"550",210864,"E. Hysaj","Napoli","210864.png",79,0.480930223659967,-1.80697964415289,"Box to Box Player","#C07C8D","RB","Hugo Mallo","M. Kranevitter","Dani García","Balenziaga","V. Denisov"
"551",210514,"João Cancelo","Inter","210514.png",79,2.28077767284728,-0.315447828042717,"Box to Box Player","#C07C8D","RW,RM,RB","A. Fernández","M. Arnautović","F. Johnson","N. Bentaleb","Cédric"
"552",210413,"A. Romagnoli","Milan","210413.png",79,-2.14445560383052,-3.95160134732212,"Defensive Anchor","#EF6537","CB","W. Reid","M. Nastasić","B. Martins Indi","C. Lenglet","D. Rugani"
"553",208777,"Óliver Torres","FC Porto","208777.png",79,2.63446854238856,1.9099321260987,"Out and Out Attacker","#2C90F7","CM","A. Martial","A. Schürrle","O. Shatov","E. Salvio","K. Mirallas"
"554",208128,"H. Çalhanoğlu","Milan","208128.png",79,2.54858629796756,2.54896281696324,"Out and Out Attacker","#2C90F7","CAM,LM","M. Götze","V. Germain","T. Walcott","Nolito","M. Depay"
"555",207948,"B. Traoré","Olympique Lyonnais","207948.png",79,2.06847693588007,2.15095353061072,"Out and Out Attacker","#2C90F7","RW,ST","S. Gnabry","Jony","Pedro León","D. Tadić","K. Bellarabi"
"556",207441,"L. Vietto","Atlético Madrid","207441.png",79,2.29399987793972,2.78724150674337,"Out and Out Attacker","#2C90F7","ST","A. Correa","A. Ljajić","P. Herrmann","E. Forsberg","A. Kramarić"
"557",206511,"M. Arnold","VfL Wolfsburg","206511.png",79,2.13915836766,-0.0183331312804564,"Box to Box Player","#C07C8D","CAM,CM,CDM","Gayà","F. Johnson","M. Arnautović","M. Antonio","V. Moses"
"558",206113,"S. Gnabry","TSG 1899 Hoffenheim","206113.png",79,2.16353464059103,2.26172042415762,"Out and Out Attacker","#2C90F7","RM,LM","K. Bellarabi","B. Traoré","K. Benzema","D. Tadić","Keko"
"559",205988,"L. Shaw","Manchester United","205988.png",79,1.25170055727014,-1.35879052217359,"Box to Box Player","#C07C8D","LB","Coke","J. Weigl","R. Karsdorp","S. Vrsaljko","M. Darmian"
"560",205923,"B. Davies","Tottenham Hotspur","205923.png",79,1.00625683962352,-1.76929169247475,"Box to Box Player","#C07C8D","CB,LB,LWB","R. Bertrand","A. Doucouré","V. Denisov","M. Carrick","Bartra"
"561",205678,"E. Višća","İstanbul Başakşehir FK","205678.png",79,2.52057315309386,3.59168494941724,"Out and Out Attacker","#2C90F7","RM","Eder","M. Özil","Iago Falqué","E. Çolak","Malcom"
"562",205525,"Bernard","Shakhtar Donetsk","205525.png",79,2.63232345942352,4.48092547860158,"Out and Out Attacker","#2C90F7","LW,CAM","M. Valbuena","Suso","M. Lanzini","Quaresma","R. Mahrez"
"563",205407,"D. Baselli","Torino","205407.png",79,2.58574880521047,0.289656850961383,"Box to Box Player","#C07C8D","CM","A. Ayew","Anderson Talisca","Z. Ibrahimović","R. Soriano","Parejo"
"564",205175,"A. Milik","Napoli","205175.png",79,1.03421541681785,1.2043608943794,"Out and Out Attacker","#2C90F7","ST","J. Guidetti","Williams","Gerard Moreno","D. Origi","Ganso"
"565",205069,"Bernat","FC Bayern Munich","205069.png",79,2.24124264034052,0.360084700249023,"Box to Box Player","#C07C8D","LM,LB","H. Kane","F. Vázquez","Anderson Talisca","M. Antonio","V. Rongier"
"566",204638,"W. Orban","RB Leipzig","204638.png",79,-2.96032545965723,-4.33816703320579,"Defensive Anchor","#EF6537","CB","R. Shawcross","B. Hübner","S. Savić","Danilo","J. Tah"
"567",204523,"Rubén Pardo","Real Sociedad","204523.png",79,1.70914451840024,0.629703266689974,"Out and Out Attacker","#2C90F7","CM","M. Dahoud","Xabi Prieto","N. Jørgensen","F. Andone","M. Balotelli"
"568",204311,"K. Zouma","Stoke City","204311.png",79,-1.41500113450778,-3.96169915713234,"Defensive Anchor","#EF6537","RB,CB","Raúl","A. Ogbonna","A. Williams","J. Bruma","Sidnei"
"569",204024,"C. Kramer","Borussia Mönchengladbach","204024.png",79,0.031218093440179,-2.38000563778298,"Defensive Playmaker","#DC7157","CM,CDM","Vicente Gómez","I. Marcone","N. Stark","Lucas Leiva","N. Pareja"
"570",203757,"Zé Luís","Spartak Moscow","203757.png",79,0.406127141773169,0.843068919235134,"Box to Box Player","#C07C8D","ST","L. Alario","V. Ibišević","M. Gómez","B. Gomis","E. Džeko"
"571",203574,"J. Stones","Manchester City","203574.png",79,-0.767805271894093,-3.24208898585106,"Defensive Playmaker","#DC7157","CB","O. Toprak","V. Lindelöf","Oriol Romeu","G. Rodríguez","Nacho Fernández"
"572",202642,"Fernando","Spartak Moscow","202642.png",79,1.70181562627277,-1.27623546460019,"Box to Box Player","#C07C8D","CM,CDM","Escudero","C. Ansaldi","K. El Ahmadi","M. Darmian","D. Baier"
"573",202556,"M. Depay","Olympique Lyonnais","202556.png",79,2.42877820732698,2.45180152597349,"Out and Out Attacker","#2C90F7","LW,LM","L. Sané","F. Thauvin","H. Ben Arfa","Nolito","H. Çalhanoğlu"
"574",201988,"F. Fernández","Swansea City","201988.png",79,-3.54747175705846,-4.51154442920634,"Defensive Anchor","#EF6537","CB","N. Maksimović","W. Orban","Jardel","J. Tah","K. Manolas"
"575",201956,"S. Sané","Hannover 96","201956.png",79,-1.17622894484659,-3.80037234246432,"Defensive Anchor","#EF6537","CDM,CB","S. de Vrij","A. Rüdiger","Felipe","G. Cahill","J. Bruma"
"576",201858,"N. Sansone","Villarreal CF","201858.png",79,2.57702832506671,2.76358784195609,"Out and Out Attacker","#2C90F7","RM,ST,LM","T. Walcott","M. Götze","V. Germain","F. Bernardeschi","José Callejón"
"577",201533,"P. Ntep","VfL Wolfsburg","201533.png",79,1.96486055144581,2.94465432903045,"Out and Out Attacker","#2C90F7","LW,LM","J. Hernández","A. Szymanowski","Y. Mallı","H. Lozano","A. Ljajić"
"578",201377,"J. Murillo","Valencia CF","201377.png",79,-1.09535511078288,-2.96645012682536,"Defensive Playmaker","#DC7157","CB","S. Tasci","J. Stones","Nacho Fernández","Oriol Romeu","Diego Llorente"
"579",201305,"Gabriel Paulista","Valencia CF","201305.png",79,-0.396092974555195,-2.74346342557198,"Defensive Playmaker","#DC7157","CB","H. Moreno","Yeray","N. Stark","Nacho Fernández","N. Radoja"
"580",201262,"V. Darida","Hertha BSC Berlin","201262.png",79,2.76734073414671,1.6063586892568,"Out and Out Attacker","#2C90F7","CAM,CM,CDM","K. Kampl","Falcao","E. Lamela","K. Mirallas","A. Samedov"
"581",201118,"Cédric","Southampton","201118.png",79,2.47708292796572,-0.192193012140456,"Box to Box Player","#C07C8D","RB","Ricardo Pereira","Beñat","A. Dzagoev","Y. Tielemans","João Cancelo"
"582",201049,"L. Tonelli","Napoli","201049.png",79,-2.38089103090544,-3.40740936148928,"Defensive Anchor","#EF6537","CB","P. Jagielka","J. Evans","Jemerson","Jorge Meré","M. Nastasić"
"583",201046,"R. Saponara","Fiorentina","201046.png",79,1.85690693577898,1.81013985545118,"Out and Out Attacker","#2C90F7","CAM","Vitolo","Morales","C. Bakambu","A. Ruiz","H. Pérez"
"584",201042,"D. Sidibé","AS Monaco","201042.png",79,1.86299706242791,-1.43260985737314,"Box to Box Player","#C07C8D","RB,LB","Nacho Monreal","K. El Ahmadi","C. Ansaldi","M. Benassi","Raúl García"
"585",200641,"Y. Konoplyanka","FC Schalke 04","200641.png",79,2.11482614623649,3.1466835710395,"Out and Out Attacker","#2C90F7","LW,LM","R. Sterling","H. Lozano","Y. Mallı","S. El Shaarawy","Muniain"
"586",200458,"L. Digne","FC Barcelona","200458.png",79,1.84522938084155,-1.10041133712038,"Box to Box Player","#C07C8D","LB","H. Herrera","Juanfran","N. Clyne","Roque Mesa","C. Ansaldi"
"587",200454,"Paco Alcácer","FC Barcelona","200454.png",79,1.17460242140778,2.55776773585268,"Out and Out Attacker","#2C90F7","ST","Leo Baptistao","Oyarzabal","M. Philipp","C. Bacca","A. Sanabria"
"588",199977,"Vicente Gómez","UD Las Palmas","199977.png",79,-0.127821612390956,-2.44337217699865,"Defensive Playmaker","#DC7157","CM,CDM","N. Stark","C. Kramer","N. Radoja","I. Marcone","Lucas Leiva"
"589",199952,"E. Çolak","RC Deportivo de La Coruña","199952.png",79,2.72004165893923,3.50856257457845,"Out and Out Attacker","#2C90F7","RM,CAM,CM","Iago Aspas","M. Özil","Gabriel Jesus","Eder","E. Višća"
"590",199852,"N. Jørgensen","Feyenoord","199852.png",79,1.53591130962081,0.730933036824996,"Out and Out Attacker","#2C90F7","ST","Xabi Prieto","M. Dahoud","Rubén Pardo","M. Balotelli","C. Immobile"
"591",199602,"J. Guidetti","RC Celta de Vigo","199602.png",79,1.0126300747085,0.990417026844244,"Out and Out Attacker","#2C90F7","ST","A. Milik","N. Kalinić","Williams","B. Gomis","D. Origi"
"592",199576,"Oriol Romeu","Southampton","199576.png",79,-0.845880164601458,-3.46590726862233,"Defensive Playmaker","#DC7157","CM,CDM","Dante","O. Toprak","J. Stones","M. Keane","E. Bailly"
"593",199561,"Nolito","Sevilla FC","199561.png",79,2.53554310425399,2.41975670506221,"Out and Out Attacker","#2C90F7","LW,LM","L. Sané","M. Salah","F. Thauvin","Denis Suárez","M. Depay"
"594",199550,"B. Martins Indi","Stoke City","199550.png",79,-1.92309359235646,-4.0197979024889,"Defensive Anchor","#EF6537","CB","W. Reid","C. Lenglet","A. Romagnoli","D. Sánchez","D. Rugani"
"595",198683,"M. Gabbiadini","Southampton","198683.png",79,1.34297733885804,1.8338607739356,"Out and Out Attacker","#2C90F7","ST","M. Icardi","F. Kostić","A. Gyan","D. Benedetto","Vágner Love"
"596",198077,"P. Herrmann","Borussia Mönchengladbach","198077.png",79,2.12392001000496,2.64636200985937,"Out and Out Attacker","#2C90F7","RM,LM","A. Kramarić","J. Lens","A. Correa","A. Szymanowski","Joaquín"
"597",197948,"F. Lejeune","Newcastle United","197948.png",79,-1.54665550009257,-4.26048439598321,"Defensive Anchor","#EF6537","CB","Marcelo","A. Barzagli","Raúl Albiol","A. Granqvist","D. Sánchez"
"598",195363,"J. Bruma","VfL Wolfsburg","195363.png",79,-1.28394206618046,-4.00787128212576,"Defensive Anchor","#EF6537","CB","Felipe","K. Zouma","Raúl","G. Cahill","S. de Vrij"
"599",194911,"Adrián","West Ham United","194911.png",79,-11.522546517746,1.84199608777648,"Goalkeeper","#9487C6","GK","A. Lunev","B. Leno","José Reina","M. Sportiello","S. Mandanda"
"600",194174,"Keko","Málaga CF","194174.png",79,1.98999463454909,2.33871289804061,"Out and Out Attacker","#2C90F7","RM","D. Tadić","K. Bellarabi","E. Rigoni","Jony","Joaquín"
"601",193887,"H. Pérez","RCD Espanyol","193887.png",79,1.62234761978905,1.85635591101767,"Out and Out Attacker","#2C90F7","RM,LM","Kaká","F. Smolov","Vágner Love","F. Kostić","G. Bou"
"602",193171,"Jaume Costa","Villarreal CF","193171.png",79,1.79759824055002,-0.562753089659815,"Box to Box Player","#C07C8D","LM,LB","Nélson Semedo","Sergi Roberto","Illarramendi","Capa","I. Smolnikov"
"603",192679,"Escudero","Sevilla FC","192679.png",79,1.60562913091505,-1.2442949013548,"Box to Box Player","#C07C8D","LM,LB","Fernando","D. Baier","R. Karsdorp","M. Darmian","P. Hernández"
"604",192565,"Y. Mallı","VfL Wolfsburg","192565.png",79,1.9781700335935,3.13232854483403,"Out and Out Attacker","#2C90F7","CF,CAM,LM","H. Lozano","Y. Konoplyanka","Jurado","R. Sterling","P. Ntep"
"605",191210,"S. Corchia","Sevilla FC","191210.png",79,2.6019923818147,-0.501075273618744,"Box to Box Player","#C07C8D","RB","D. Klaassen","Y. Cabaye","L. Paredes","Ricardo Pereira","J. Kimmich"
"606",190875,"J. Kucka","Trabzonspor","190875.png",79,2.24130152885152,-2.56720919363154,"Box to Box Player","#C07C8D","CM,CDM","Fabinho","S. Khedira","D. De Rossi","T. Meunier","Sergio Ramos"
"607",190778,"J. Zoet","PSV","190778.png",79,-10.8324352713672,2.11819611563237,"Goalkeeper","#9487C6","GK","J. Cillessen","Rui Patrício","Júlio César","A. Lopes","Y. Sommer"
"608",190544,"A. Ljajić","Torino","190544.png",79,2.19489201278588,2.85687972389785,"Out and Out Attacker","#2C90F7","LW,CAM","A. Correa","L. Vietto","A. Szymanowski","P. Herrmann","P. Ntep"
"609",190286,"Canales","Real Sociedad","190286.png",79,0.508468113019139,3.27594020257785,"Out and Out Attacker","#2C90F7","RW,LW,CAM","J. Brandt","T. Bongonda","A. Sanabria","Oyarzabal","C. Pulisic"
"610",190243,"M. Hitz","FC Augsburg","190243.png",79,-12.3489378171998,0.95172041601244,"Goalkeeper","#9487C6","GK","C. Carrasso","R. Fährmann","J. Butland","K. Trapp","R. Jarstein"
"611",190223,"Balenziaga","Athletic Club de Bilbao","190223.png",79,0.72232223706731,-2.04116893856879,"Box to Box Player","#C07C8D","LB","Dani García","W. Vainqueur","T. Partey","F. Coquelin","Bartra"
"612",189963,"W. Bony","Swansea City","189963.png",79,0.644324999603044,0.068754608011914,"Box to Box Player","#C07C8D","ST","Willian José","Negredo","C. Benteke","E. Džeko","M. Gómez"
"613",189575,"Muniain","Athletic Club de Bilbao","189575.png",79,2.27233313416957,3.30277417736233,"Out and Out Attacker","#2C90F7","RW,LW,CAM","S. El Shaarawy","F. Cervi","C. Vela","Y. Konoplyanka","R. Sterling"
"614",189433,"B. Hübner","TSG 1899 Hoffenheim","189433.png",79,-2.85100835798048,-4.02512892051977,"Defensive Anchor","#EF6537","CB","José Fonte","Danilo","S. Savić","W. Orban","Paulo Oliveira"
"615",189271,"F. Coquelin","Arsenal","189271.png",79,0.755890945662032,-2.20294306423824,"Box to Box Player","#C07C8D","CM,CDM","W. Vainqueur","Iturraspe","S. Radu","T. Partey","Balenziaga"
"616",189169,"Jonathas","Hannover 96","189169.png",79,0.0161212216521202,0.0883061144885575,"Box to Box Player","#C07C8D","ST","K. Mitroglou","S. Rondón","Willian José","E. Džeko","D. Zapata"
"617",188955,"G. Bou","Club Tijuana","188955.png",79,1.72628796471104,2.03610460690084,"Out and Out Attacker","#2C90F7","ST","Morales","Kaká","S. Kalou","H. Pérez","Pedro León"
"618",188524,"V. Babacan","İstanbul Başakşehir FK","188524.png",79,-11.8373408731564,1.79636939314672,"Goalkeeper","#9487C6","GK","T. Courtois","P. Čech","S. Ruffier","R. Zieler","O. Baumann"
"619",188428,"S. Doumbia","Sporting CP","188428.png",79,2.16097214956208,1.70619175878552,"Out and Out Attacker","#2C90F7","ST,CF","C. Bakambu","A. Ruiz","A. Pléa","G. Higuaín","T. Rosický"
"620",187457,"C. Noboa","Zenit St. Petersburg","187457.png",79,2.54648677961352,-0.908022402279472,"Box to Box Player","#C07C8D","CM,CDM","W. Cyprien","R. Rodríguez","D. Drinkwater","Fernandinho","K. Boateng"
"621",187347,"I. Smolnikov","Zenit St. Petersburg","187347.png",79,1.79923121205094,-0.833247106137368,"Box to Box Player","#C07C8D","RB","Illarramendi","I. Denisov","Capa","Sergi Roberto","Roque Mesa"
"622",187324,"Maurício","Lazio","187324.png",79,-1.42122959915707,-3.58188347477943,"Defensive Playmaker","#DC7157","RB,CB","Rúben Semedo","L. López","A. Christensen","Diego Llorente","C. Smalling"
"623",186307,"M. Fabián","Eintracht Frankfurt","186307.png",79,2.81528399346018,2.77511538610691,"Out and Out Attacker","#2C90F7","RM,CAM,LM","Marco Asensio","José Callejón","N. Sansone","F. Bernardeschi","Lucas"
"624",186148,"R. Zieler","VfB Stuttgart","186148.png",79,-11.834935029909,1.95982704037328,"Goalkeeper","#9487C6","GK","S. Sirigu","P. Čech","V. Babacan","L. Fabiański","J. Oblak"
"625",186132,"D. Drinkwater","Chelsea","186132.png",79,2.3677214310137,-0.782057008949789,"Box to Box Player","#C07C8D","CM","N. Şahin","C. Noboa","Mariano","D. Zappacosta","D. Klaassen"
"626",185103,"A. Kolarov","Roma","185103.png",79,2.32034181885215,-2.22203721906859,"Box to Box Player","#C07C8D","CB,LB","Azpilicueta","L. Piszczek","E. Can","T. Meunier","M. Schneiderlin"
"627",184949,"Mariano","Galatasaray SK","184949.png",79,2.35701160716081,-0.560333280917586,"Box to Box Player","#C07C8D","RM,RB","A. Fernández","N. Bentaleb","D. Drinkwater","S. Corchia","D. Klaassen"
"628",184881,"S. Feghouli","Galatasaray SK","184881.png",79,1.64180787667577,2.77544004286197,"Out and Out Attacker","#2C90F7","RW,RM","L. Muriel","J. Martínez","W. Zaha","T. Werner","Carles Gil"
"629",184477,"K. Papadopoulos","Hamburger SV","184477.png",79,-2.3754905552756,-4.28113605785805,"Defensive Anchor","#EF6537","CB","G. Cabral","D. Rugani","S. Savić","Danilo","M. Sakho"
"630",184069,"S. Wagner","TSG 1899 Hoffenheim","184069.png",79,-0.931822808263596,-0.568049162868388,"Box to Box Player","#C07C8D","ST","B. Dost","D. Zapata","S. Rondón","Jonathas","K. Mitroglou"
"631",183899,"P. Piatti","RCD Espanyol","183899.png",79,2.50797609395091,3.19038219817422,"Out and Out Attacker","#2C90F7","RM,LW,LM","Oscar","C. Vela","D. Perotti","Bruma","R. Boudebouz"
"632",183893,"C. Yacob","West Bromwich Albion","183893.png",79,0.0456377524694889,-2.89667820489127,"Defensive Playmaker","#DC7157","CM,CDM","N. Pareja","Lucas Leiva","M. Musacchio","L. Tousart","S. Mustafi"
"633",183855,"A. Ogbonna","West Ham United","183855.png",79,-1.49674423011809,-4.01006636624832,"Defensive Anchor","#EF6537","CB","Sidnei","Raúl","A. Williams","K. Zouma","J. Brooks"
"634",183666,"Roberto","Málaga CF","183666.png",79,-11.2394479481227,1.15321472300616,"Goalkeeper","#9487C6","GK","Adán","S. Mignolet","S. Romero","Kiko Casilla","W. Caballero"
"635",183108,"N. Amrabat","CD Leganés","183108.png",79,2.30770998336835,0.78636143764873,"Box to Box Player","#C07C8D","RM,RWB,CAM","Andreas Pereira","J. Vardy","D. Didavi","K. Demirbay","J. dos Santos"
"636",181402,"W. Vainqueur","Antalyaspor","181402.png",79,0.771976624461062,-2.12578169229011,"Box to Box Player","#C07C8D","CDM","T. Partey","F. Coquelin","Balenziaga","Dani García","Iturraspe"
"637",180334,"Marcelo","Olympique Lyonnais","180334.png",79,-1.61908229420561,-4.21041923724829,"Defensive Anchor","#EF6537","CB","F. Lejeune","D. Sánchez","Raúl Albiol","Sidnei","A. Ogbonna"
"638",178424,"Antunes","Getafe CF","178424.png",79,2.80585128667561,-0.349214848879168,"Box to Box Player","#C07C8D","LB","L. Paredes","Y. Tielemans","Y. Cabaye","Bruno Peres","J. Kimmich"
"639",177723,"Fabricio","Beşiktaş JK","177723.png",79,-9.69677931019014,2.79009511404045,"Goalkeeper","#9487C6","GK","Tiago Volpi","De Gea","C. Bravo","H. Lloris","K. Schmeichel"
"640",177578,"S. Prödl","Watford","177578.png",79,-4.56046902690487,-5.82746657174697,"Defensive Anchor","#EF6537","CB","Eric Botteghin","K. Koulibaly","P. Mertesacker","G. Paletta","K. Glik"
"641",177519,"S. Tasci","Spartak Moscow","177519.png",79,-1.35427416197865,-3.2208774136572,"Defensive Playmaker","#DC7157","CB","Diego Llorente","A. Christensen","J. Murillo","Maurício","L. López"
"642",177159,"F. Johnson","Borussia Mönchengladbach","177159.png",79,2.12656954992424,-0.166824686175572,"Box to Box Player","#C07C8D","RB,LM","M. Arnautović","Gayà","M. Arnold","R. Barkley","Renato Augusto"
"643",176993,"Bojan","Deportivo Alavés","176993.png",79,1.93267300850087,4.72146917948615,"Out and Out Attacker","#2C90F7","ST,CAM","S. Boufal","Rafa","Suso","K. Coman","Bernard"
"644",176944,"M. Fellaini","Manchester United","176944.png",79,0.949528210227241,-3.43779013906134,"Defensive Playmaker","#DC7157","CM,CDM","Danilo Pereira","William Carvalho","G. Krychowiak","M. Hummels","E. Dier"
"645",176731,"P. Wernbloom","CSKA Moscow","176731.png",79,0.500694589760518,-3.34215025684566,"Defensive Playmaker","#DC7157","CDM","J. Mathieu","T. Bakayoko","A. Samaris","K. Vogt","Mikel San José"
"646",176571,"A. Ayew","West Ham United","176571.png",79,2.57074890972718,0.376175793035151,"Box to Box Player","#C07C8D","RM,ST,CAM","Z. Ibrahimović","D. Baselli","Anderson Talisca","V. Koziello","H. Kane"
"647",176550,"D. Ospina","Arsenal","176550.png",79,-12.1983857007949,2.57603031504543,"Goalkeeper","#9487C6","GK","Moyá","A. Consigli","L. Karius","Sergio Rico","G. Rulli"
"648",176285,"W. Reid","West Ham United","176285.png",79,-2.0367624441449,-4.08299832446112,"Defensive Anchor","#EF6537","CB","B. Martins Indi","D. Rugani","A. Romagnoli","C. Lenglet","D. Sánchez"
"649",176266,"Lucas Leiva","Lazio","176266.png",79,0.0494425554283128,-2.77280240291865,"Defensive Playmaker","#DC7157","CDM,CB","C. Yacob","N. Pareja","L. Tousart","M. Musacchio","I. Marcone"
"650",173474,"Z. Junuzović","SV Werder Bremen","173474.png",79,3.68976427640992,0.81256991361603,"Box to Box Player","#C07C8D","CAM,CM,LM","R. Guerreiro","M. Pjanić","I. Rakitić","João Moutinho","Borja Valero"
"651",173306,"C. Ansaldi","Torino","173306.png",79,1.82338007595805,-1.25910040381304,"Box to Box Player","#C07C8D","LB","K. El Ahmadi","Fernando","Juanfran","H. Herrera","L. Digne"
"652",172962,"V. Moses","Chelsea","172962.png",79,2.35624712288223,0.0422129936625577,"Box to Box Player","#C07C8D","RM,RWB","E. Belözoğlu","Gayà","M. Arnold","Beñat","Cédric"
"653",172316,"Coke","FC Schalke 04","172316.png",79,1.26372686225578,-1.45663466571818,"Box to Box Player","#C07C8D","RM,RB","L. Shaw","S. Vrsaljko","J. Weigl","R. Karsdorp","Carvajal"
"654",172290,"D. Zurutuza","Real Sociedad","172290.png",79,1.44172036857207,-0.90548390516644,"Box to Box Player","#C07C8D","CM","I. Slimani","N. Tagliafico","P. Hernández","D. Baier","I. Denisov"
"655",172114,"D. Valeri","Portland Timbers","172114.png",79,2.28977794197493,2.05674634652858,"Out and Out Attacker","#2C90F7","CAM","S. Jovetić","G. Higuaín","J. Iličić","K. Benzema","B. Traoré"
"656",171791,"José Fonte","West Ham United","171791.png",79,-2.9403758140047,-3.93739894414177,"Defensive Anchor","#EF6537","CB","B. Hübner","Danilo","K. Wimmer","W. Orban","S. Savić"
"657",170797,"N. Şahin","Borussia Dortmund","170797.png",79,2.18390187864564,-0.758059364097494,"Box to Box Player","#C07C8D","CM,CDM","D. Zappacosta","D. Drinkwater","Capa","N. Bentaleb","Mariano"
"658",170733,"Gervinho",NA,"170733.png",79,1.77680725713936,3.28315570280272,"Out and Out Attacker","#2C90F7","RW,LW","Jurado","Samu Castillejo","Y. Mallı","M. Meyer","H. Lozano"
"659",169596,"R. Shawcross","Stoke City","169596.png",79,-2.70171798957163,-4.360805196961,"Defensive Anchor","#EF6537","CB","S. Savić","Danilo","W. Orban","K. Papadopoulos","G. Cabral"
"660",169588,"J. Evans","West Bromwich Albion","169588.png",79,-2.34589838375935,-3.72506164010343,"Defensive Anchor","#EF6537","CB,LB","M. Nastasić","K. Wimmer","P. Jagielka","Jemerson","Paulo Oliveira"
"661",168435,"S. Sirigu","Torino","168435.png",79,-11.7523375835362,1.97590912097021,"Goalkeeper","#9487C6","GK","R. Zieler","L. Fabiański","J. Oblak","P. Čech","V. Babacan"
